0,18354
1,14353
2,16785
3,8356
4,17933
5,961
6,17175
7,19953
8,14912
9,4640
10,16757
11,3963
12,7506
13,15968
14,18783
15,12046
16,12183
17,17695
18,6753
19,16887
20,16579
21,18398
22,4492
23,9572
24,14067
25,17369
26,10753
27,8244
28,8129
29,17947
30,9273
31,19385
32,10386
33,11863
34,5416
35,10082
36,14475
37,18224
38,3830
39,7218
40,17094
41,7550
42,4984
43,17990
44,6775
45,7341
46,1547
47,8220
48,18579
49,7124
50,14854
51,2845
52,17018
53,456
54,255
55,14340
56,2574
57,4619
58,17145
59,9564
60,3567
61,15187
62,15619
63,12616
64,4201
65,10492
66,9304
67,256
68,18319
69,15991
70,18833
71,19694
72,17340
73,12451
74,572
75,2792
76,18725
77,15754
78,7310
79,17747
80,15045
81,7746
82,4274
83,9850
84,15706
85,19593
86,9461
87,2913
88,17813
89,1293
90,8623
91,15828
92,12084
93,13355
94,16725
95,2573
96,8280
97,11005
98,4195
99,3552
100,17402
101,11780
102,15756
103,19497
104,16879
105,7785
106,3459
107,16211
108,3171
109,1009
110,8602
111,17686
112,5768
113,6435
114,9342
115,16837
116,556
117,10536
118,13506
119,7421
120,788
121,7223
122,11350
123,15341
124,3149
125,16778
126,8665
127,5134
128,15665
129,9397
130,853
131,12040
132,1153
133,4134
134,8097
135,6642
136,13745
137,8406
138,19983
139,15224
140,2744
141,12068
142,7929
143,11355
144,17085
145,9712
146,8830
147,15085
148,9750
149,2480
150,14367
151,12270
152,8408
153,4414
154,6518
155,19677
156,12672
157,10891
158,5667
159,15591
160,4701
161,10784
162,12669
163,6480
164,265
165,6215
166,8131
167,2778
168,9986
169,8140
170,13475
171,6082
172,12310
173,6780
174,1997
175,18004
176,2605
177,1107
178,17199
179,13641
180,16697
181,1655
182,18719
183,6063
184,3008
185,17608
186,7107
187,4975
188,19923
189,1506
190,2079
191,5938
192,5046
193,7852
194,19340
195,5670
196,4748
197,1947
198,10212
199,15407
200,1651
201,4129
202,6252
203,6044
204,64
205,11363
206,11427
207,16494
208,504
209,15031
210,15976
211,15426
212,17089
213,2729
214,10464
215,14180
216,18681
217,16680
218,18371
219,6793
220,19891
221,9390
222,3907
223,17855
224,15278
225,10676
226,7982
227,4621
228,15918
229,2806
230,16112
231,4236
232,4300
233,19419
234,1164
235,12816
236,8002
237,3423
238,16669
239,8763
240,624
241,14390
242,386
243,267
244,19145
245,10524
246,17617
247,3501
248,17323
249,9606
250,4671
251,1374
252,18391
253,8761
254,17632
255,9923
256,14008
257,4137
258,13262
259,13000
260,4507
261,15292
262,3860
263,13714
264,16836
265,4060
266,14947
267,6309
268,8962
269,17535
270,9457
271,10366
272,8348
273,8880
274,11208
275,19186
276,13350
277,5676
278,11116
279,16772
280,11249
281,10742
282,14161
283,6595
284,19356
285,11642
286,4229
287,17759
288,6616
289,14097
290,18460
291,8316
292,15318
293,2737
294,839
295,6769
296,8130
297,13190
298,21
299,3035
300,1266
301,9977
302,13249
303,2213
304,13718
305,3530
306,10773
307,4558
308,6977
309,8599
310,9301
311,8159
312,6897
313,13327
314,7334
315,15097
316,16216
317,118
318,4293
319,13890
320,4077
321,18832
322,19887
323,5788
324,10715
325,6896
326,14794
327,2337
328,13410
329,7926
330,1394
331,8340
332,10398
333,19970
334,344
335,5108
336,9497
337,2732
338,9040
339,4937
340,3021
341,17574
342,8204
343,15345
344,17806
345,7761
346,17667
347,12180
348,3157
349,9540
350,14111
351,3418
352,15498
353,19982
354,2192
355,14459
356,5544
357,16170
358,3545
359,6182
360,1206
361,19473
362,3605
363,14032
364,5557
365,2375
366,4903
367,17325
368,18130
369,4160
370,14232
371,6445
372,2360
373,10361
374,8237
375,2798
376,781
377,6206
378,14047
379,7202
380,4481
381,11618
382,1220
383,11861
384,6994
385,4074
386,16253
387,13142
388,1410
389,2511
390,6241
391,14038
392,15587
393,1921
394,11664
395,11501
396,8385
397,10729
398,7063
399,70
400,9156
401,14581
402,8435
403,18161
404,11392
405,10444
406,13976
407,14798
408,8151
409,3964
410,12088
411,18577
412,9433
413,377
414,3429
415,12123
416,6280
417,19883
418,4341
419,16947
420,12215
421,19360
422,301
423,5069
424,9737
425,6943
426,7027
427,9669
428,3036
429,9667
430,18896
431,7677
432,5530
433,14846
434,12938
435,87
436,15513
437,551
438,12892
439,10787
440,14990
441,8772
442,971
443,7592
444,16225
445,19352
446,2266
447,15672
448,3437
449,19348
450,19276
451,15077
452,12401
453,18273
454,1994
455,4162
456,13519
457,3755
458,19988
459,3651
460,7676
461,5965
462,7300
463,8083
464,6037
465,4080
466,10179
467,232
468,15559
469,13373
470,6675
471,14195
472,7219
473,10689
474,9502
475,14615
476,12396
477,7524
478,8460
479,8571
480,14307
481,18659
482,6530
483,2548
484,2971
485,8557
486,280
487,14914
488,10162
489,11467
490,18038
491,10835
492,4384
493,4641
494,15737
495,11068
496,3840
497,13200
498,19366
499,9730
500,8091
501,15310
502,19055
503,16811
504,12798
505,10123
506,3547
507,17986
508,16136
509,16299
510,1616
511,8074
512,6423
513,18617
514,15079
515,9244
516,18971
517,16686
518,15129
519,355
520,5295
521,14096
522,14763
523,16687
524,19847
525,15572
526,270
527,7255
528,9361
529,5934
530,6516
531,16600
532,18558
533,4809
534,3588
535,6166
536,16396
537,1304
538,19827
539,18344
540,17332
541,15709
542,4494
543,19342
544,15260
545,8778
546,11831
547,545
548,421
549,7835
550,14849
551,9954
552,10360
553,10157
554,3974
555,3368
556,286
557,14174
558,3024
559,11690
560,17190
561,3700
562,1803
563,8177
564,16620
565,17795
566,6459
567,14993
568,18110
569,14510
570,8369
571,757
572,17187
573,15425
574,10247
575,10584
576,16651
577,16044
578,13047
579,8760
580,4770
581,7730
582,17297
583,864
584,15297
585,16371
586,2072
587,16246
588,15614
589,13990
590,3715
591,10921
592,7232
593,12035
594,10542
595,8031
596,502
597,7424
598,10627
599,19855
600,13052
601,3760
602,4752
603,15758
604,10768
605,13668
606,16738
607,7390
608,5916
609,17599
610,6038
611,16398
612,16507
613,17231
614,12741
615,1476
616,15534
617,17884
618,6425
619,3187
620,7659
621,17161
622,13160
623,4361
624,12167
625,4452
626,12968
627,4208
628,10289
629,11295
630,8218
631,18707
632,11095
633,16631
634,7846
635,14464
636,1697
637,18258
638,6510
639,8745
640,2868
641,5805
642,16051
643,13598
644,9123
645,2285
646,10073
647,11286
648,5014
649,13981
650,6990
651,10065
652,12499
653,13642
654,11524
655,11590
656,65
657,12241
658,4168
659,9329
660,5925
661,3221
662,18072
663,14599
664,527
665,10359
666,14954
667,19379
668,18407
669,19823
670,24
671,12048
672,2416
673,11944
674,8015
675,14991
676,18786
677,5173
678,7431
679,18882
680,1988
681,1935
682,2412
683,8487
684,633
685,9815
686,1088
687,5185
688,2181
689,18416
690,17547
691,13472
692,9487
693,18165
694,6723
695,13138
696,14436
697,11666
698,4804
699,10172
700,594
701,15693
702,8553
703,5984
704,4287
705,13559
706,12147
707,5737
708,18395
709,13441
710,16509
711,9633
712,19206
713,13182
714,4745
715,3725
716,6989
717,8122
718,19357
719,14090
720,15020
721,678
722,12522
723,16913
724,5363
725,17380
726,18855
727,17525
728,14654
729,19097
730,9752
731,11858
732,11580
733,7556
734,1618
735,6677
736,16382
737,7653
738,14250
739,12974
740,10810
741,1822
742,9111
743,6679
744,7280
745,18679
746,9482
747,16497
748,9453
749,15516
750,8997
751,13037
752,9247
753,8436
754,15797
755,7440
756,5190
757,5512
758,16009
759,17829
760,2524
761,16103
762,14288
763,8033
764,13022
765,18524
