Numéro de centre_1,0.5750030425593489
Numéro de centre_10,0.046809641359206684
Numéro de centre_11,0.3137716491917574
Numéro de centre_12,0.8552180936759739
Numéro de centre_13,0.5206844852309279
Numéro de centre_14,0.6578471047587466
Numéro de centre_16,0.15166799576339565
Numéro de centre_17,0.6046688486127696
Numéro de centre_19,
Numéro de centre_2,0.4286542357897116
Numéro de centre_21,0.41260740549588015
Numéro de centre_3,0.4729729793536354
Numéro de centre_4,0.6448319791472839
Numéro de centre_5,0.995765367778768
Numéro de centre_6,0.339631819569999
Numéro de centre_7,0.8239207624087184
Numéro de centre_8,0.6511048887193427
"Mécanisme en cause_AVP (voiture, camion, bus)",0.455651752904951
Mécanisme en cause_AVP 2 roues motorisé,0.6440663525805392
"Mécanisme en cause_AVP autre (avion, bateau, train, autres)",0.1380879374900379
Mécanisme en cause_AVP bicyclette,0.6281087455008652
Mécanisme en cause_AVP piéton,0.8101279262916571
Mécanisme en cause_Arme blanche,0.5456603480711717
Mécanisme en cause_Arme à feu,0.9522479511251056
Mécanisme en cause_Autre,0.11176991840639344
Mécanisme en cause_Chute (de sa hauteur),0.9801539527880802
Mécanisme en cause_Chute d'une hauteur,0.7856870658619202
Mécanisme en cause_Inconnu,0.2710748512585885
Mécanisme en cause_Traumatisme par objet contondant (non pénétrant),0.46891859818327003
Mécanisme en cause_nan,0.4638088857296602
Intentionnalité_Accident (non intentionnel),0.43188513543798224
Intentionnalité_Agression,0.9466251542864408
"Intentionnalité_Auto-infligé (suicide, blessure)",0.25527354303459426
Intentionnalité_Autre,0.8396023447384937
Intentionnalité_Inconnue,0.6481543690625367
Intentionnalité_nan,0.4638088857296602
Origine du patient_GGNC,0.7075949557455523
Origine du patient_Primaire,0.3984164054207371
Origine du patient_SAU,0.36435567631798216
Origine du patient_Secondaire,0.4343151849109425
Origine du patient_nan,0.4463558349584458
SAMU: département_04 - Alpes de haute provence,0.33203309428769345
SAMU: département_05 - Hautes Alpes,
SAMU: département_08 - Ardennes,0.2482350966891855
SAMU: département_09 - Ariège,0.4638088857296602
SAMU: département_10 - Aube,0.7143988982377609
SAMU: département_11 - Aude,0.5259212406027987
SAMU: département_12 - Aveyron,0.7143988982377609
SAMU: département_13 - Bouches du Rhône,0.448314256371052
SAMU: département_14 - Calvados,0.2995846792713849
SAMU: département_27 - Eure,0.7143988982377609
SAMU: département_28 - Eure-et-Loir,0.5944958043630689
SAMU: département_31 - Haute-Garonne,0.37369917029807376
SAMU: département_32 - Gers,0.6046688486127696
SAMU: département_45 - Loiret,0.7143988982377609
SAMU: département_46 - Lot,
SAMU: département_50 - Manche,0.3692966068021689
SAMU: département_51 - Marne,0.2458513165260383
SAMU: département_52 - Haute Marne,0.2482350966891855
SAMU: département_54 - Meurthe-et-Moselle,0.5865573775222013
SAMU: département_55 - Meuse,
SAMU: département_57 - Moselle,0.9474351605470244
SAMU: département_59 - Nord,0.6164253931173369
SAMU: département_60 - Oise,0.7127418932440224
SAMU: département_61 - Orne,0.5259212406027987
SAMU: département_62 - Pas-de-Calais,0.2995846792713849
SAMU: département_65 - Hautes-Pyrénées,
SAMU: département_67 - Bas-Rhin,0.5062389444420736
SAMU: département_68 - Haut-Rhin,0.8396023447384937
SAMU: département_75 - Paris,0.02245540871257701
SAMU: département_77 - Seine-et-Marne,0.10964512705989307
SAMU: département_78 - Yvelines,0.875709480708375
SAMU: département_81 - Tarn,0.2482350966891855
