,size,db,task,method,trial,fold,score,scorer,selection,n,p,type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
0,100000,UKBB,breast_25,Mean+mask+bagging,0,0,0.6564028803773365,roc_auc_score,manual,273384,66,Classification,0.0,25197.160013,0.0,641793.591803
1,100000,UKBB,breast_25,Mean+mask+bagging,0,1,0.6562889903944351,roc_auc_score,manual,273384,66,Classification,0.0,25098.479302,0.0,640366.786046
2,100000,UKBB,breast_25,Mean+mask+bagging,0,2,0.6547000166003587,roc_auc_score,manual,273384,66,Classification,0.0,25139.541113,0.0,639937.706776
3,100000,UKBB,breast_25,Mean+mask+bagging,0,3,0.6545091691758977,roc_auc_score,manual,273384,66,Classification,0.0,25136.200893,0.0,638304.592658
4,100000,UKBB,breast_25,Mean+mask+bagging,0,4,0.6538548631607864,roc_auc_score,manual,273384,66,Classification,0.0,24983.589379,0.0,635041.660848
5,100000,UKBB,breast_pvals,Mean+mask+bagging,0,0,0.6375981922652674,roc_auc_score,ANOVA,182257,100,Classification,0.0,47636.610896,0.0,915637.945245
6,100000,UKBB,breast_pvals,Mean+mask+bagging,0,1,0.6293751553977871,roc_auc_score,ANOVA,182257,100,Classification,0.0,47609.325175,0.0,914509.38975
7,100000,UKBB,breast_pvals,Mean+mask+bagging,0,2,0.6292581934544197,roc_auc_score,ANOVA,182257,100,Classification,0.0,47717.656394,0.0,924217.205672
8,100000,UKBB,breast_pvals,Mean+mask+bagging,0,3,0.630476716188362,roc_auc_score,ANOVA,182257,100,Classification,0.0,47479.863896,0.0,906258.916474
9,100000,UKBB,breast_pvals,Mean+mask+bagging,0,4,0.6297795227152793,roc_auc_score,ANOVA,182257,100,Classification,0.0,48094.984201,0.0,941378.045462
10,100000,UKBB,breast_pvals,Mean+mask+bagging,1,0,0.6270262456609224,roc_auc_score,ANOVA,182257,100,Classification,0.0,47749.602234,0.0,913754.23372
11,100000,UKBB,breast_pvals,Mean+mask+bagging,1,1,0.6307554571800763,roc_auc_score,ANOVA,182257,100,Classification,0.0,47854.391413,0.0,915254.681509
12,100000,UKBB,breast_pvals,Mean+mask+bagging,1,2,0.6280043739440436,roc_auc_score,ANOVA,182257,100,Classification,0.0,48467.545431,0.0,943833.524261
13,100000,UKBB,breast_pvals,Mean+mask+bagging,1,3,0.6297588556872253,roc_auc_score,ANOVA,182257,100,Classification,0.0,48170.147691,0.0,929965.442601
14,100000,UKBB,breast_pvals,Mean+mask+bagging,1,4,0.6271507292199708,roc_auc_score,ANOVA,182257,100,Classification,0.0,48082.0571,0.0,932575.699762
15,100000,UKBB,breast_pvals,Mean+mask+bagging,2,0,0.6277994930328691,roc_auc_score,ANOVA,182257,100,Classification,0.0,47692.701133,0.0,921813.358094
16,100000,UKBB,breast_pvals,Mean+mask+bagging,2,1,0.6270020157865959,roc_auc_score,ANOVA,182257,100,Classification,0.0,48200.492674,0.0,940375.724554
17,100000,UKBB,breast_pvals,Mean+mask+bagging,2,2,0.6304952833565715,roc_auc_score,ANOVA,182257,100,Classification,0.0,47608.169688,0.0,924017.922341
18,100000,UKBB,breast_pvals,Mean+mask+bagging,2,3,0.6252403698702467,roc_auc_score,ANOVA,182257,100,Classification,0.0,47729.284851,0.0,916732.373076
19,100000,UKBB,breast_pvals,Mean+mask+bagging,2,4,0.6292276220525126,roc_auc_score,ANOVA,182257,100,Classification,0.0,47607.961047,0.0,920435.222025
20,100000,UKBB,breast_pvals,Mean+mask+bagging,3,0,0.6321844032383834,roc_auc_score,ANOVA,182257,100,Classification,0.0,47810.171734,0.0,916998.860167
21,100000,UKBB,breast_pvals,Mean+mask+bagging,3,1,0.6272929132765628,roc_auc_score,ANOVA,182257,100,Classification,0.0,48243.386876,0.0,937147.182535
22,100000,UKBB,breast_pvals,Mean+mask+bagging,3,2,0.6367177071655389,roc_auc_score,ANOVA,182257,100,Classification,0.0,47529.282049,0.0,913786.023983
23,100000,UKBB,breast_pvals,Mean+mask+bagging,3,3,0.633189875445461,roc_auc_score,ANOVA,182257,100,Classification,0.0,47787.189013,0.0,919079.345734
24,100000,UKBB,breast_pvals,Mean+mask+bagging,3,4,0.6285311945742877,roc_auc_score,ANOVA,182257,100,Classification,0.0,48289.85676,0.0,938285.803676
25,100000,UKBB,breast_pvals,Mean+mask+bagging,4,0,0.6337257600321303,roc_auc_score,ANOVA,182257,100,Classification,0.0,47776.842316,0.0,916644.921305
26,100000,UKBB,breast_pvals,Mean+mask+bagging,4,1,0.6297870414180904,roc_auc_score,ANOVA,182257,100,Classification,0.0,47918.005266,0.0,921052.385264
27,100000,UKBB,breast_pvals,Mean+mask+bagging,4,2,0.6289313767850175,roc_auc_score,ANOVA,182257,100,Classification,0.0,47612.251777,0.0,919042.472911
28,100000,UKBB,breast_pvals,Mean+mask+bagging,4,3,0.6322850821610636,roc_auc_score,ANOVA,182257,100,Classification,0.0,48133.380617,0.0,931115.359028
29,100000,UKBB,breast_pvals,Mean+mask+bagging,4,4,0.6317537845531965,roc_auc_score,ANOVA,182257,100,Classification,0.0,47863.661682,0.0,920526.365134
30,100000,UKBB,parkinson_pvals,Mean+mask+bagging,0,0,0.7665967412611772,roc_auc_score,ANOVA,335005,100,Classification,0.0,30213.754486,0.0,301174.107652
31,100000,UKBB,parkinson_pvals,Mean+mask+bagging,0,1,0.7592463842228719,roc_auc_score,ANOVA,335005,100,Classification,0.0,29597.798909,0.0,281857.190365
32,100000,UKBB,parkinson_pvals,Mean+mask+bagging,0,2,0.7693934239732602,roc_auc_score,ANOVA,335005,100,Classification,0.0,30048.51862,0.0,299203.886823
33,100000,UKBB,parkinson_pvals,Mean+mask+bagging,0,3,0.7668334080637172,roc_auc_score,ANOVA,335005,100,Classification,0.0,29990.25356,0.0,293148.24527
34,100000,UKBB,parkinson_pvals,Mean+mask+bagging,0,4,0.7554863342214515,roc_auc_score,ANOVA,335005,100,Classification,0.0,30398.451397,0.0,311198.038768
