50800,
50801,1.06045e-06
50802,1.20788e-12
50803,0.0449488
50804,2.61072e-17
50805,0.0150376
50806,0.135958
50807,
50808,0.313998
50809,0.275343
50810,1.57332e-06
50811,0.000108527
50812,
50813,6.29113e-12
50814,0.291447
50815,0.872325
50816,0.304112
50817,7.93659e-09
50818,0.334633
50819,0.00145355
50820,0.315125
50821,3.03816e-21
50822,0.00603252
50823,5.49942e-10
50824,0.111651
50825,0.0394061
50826,1.38067e-14
50827,
50828,
50829,
50830,
50831,0.970985
50832,
50833,
50834,
50835,
50836,0.857654
50837,
50838,0.518182
50839,
50840,
50841,
50842,0.828345
50843,0.952391
50844,
50845,
50846,
50847,
50848,
50849,0.378186
50850,
50851,
50852,0.0500926
50853,
50854,
50855,
50856,0.195701
50857,
50858,
50859,
50860,
50861,0.0240731
50862,1.18478e-77
50863,4.73298e-09
50864,0.184189
50865,
50866,0.621244
50867,0.445325
50868,1.57548e-07
50869,
50870,
50871,
50872,
50873,
50874,
50875,
50876,
50877,
50878,1.58238e-08
50879,
50880,
50881,
50882,3.90084e-21
50883,2.51273e-26
50884,3.94262e-35
50885,0.00847823
50886,
50887,
50888,
50889,5.81016e-06
50890,0.388496
50891,0.14072
50892,
50893,9.77439e-31
50894,
50895,
50896,
50897,
50898,
50899,
50900,0.533882
50901,
50902,0.00124366
50903,3.46903e-06
50904,0.000186845
50905,0.00235696
50906,0.140307
50907,0.00311508
50908,0.0245993
50909,0.000164661
50910,0.39362
50911,0.00603723
50912,6.72468e-37
50913,
50914,
50915,0.00107753
50916,
50917,0.579051
50918,
50919,
50920,
50921,
50922,0.0322579
50923,
50924,0.928665
50925,0.243707
50926,
50927,0.161722
50928,
50929,0.341309
50930,0.0206913
50931,0.78551
50932,
50933,
50934,
50935,0.83018
50936,
50937,
50938,
50939,
50940,
50941,
50942,
50943,
50944,
50945,0.0496582
50946,
50947,
50948,
50949,0.759353
50950,0.679957
50951,0.516161
50952,0.143266
50953,5.44528e-22
50954,1.57569e-05
50955,
50956,0.693156
50957,
50958,
50959,
50960,0.697174
50961,
50962,
50963,0.000324344
50964,0.566921
50965,0.0958857
50966,
50967,0.751822
50968,
50969,
50970,3.21209e-05
50971,0.128398
50972,
50973,
50974,0.308096
50975,
50976,1.59008e-07
50977,
50978,
50979,
50980,0.660601
50981,
50982,
50983,0.9701
50984,
50985,
50986,0.109693
50988,
50989,
50990,
50991,
50992,
50993,0.73088
50994,1.83946e-05
50995,0.182782
50996,
50997,
50998,3.71658e-21
50999,
51000,0.0343234
51001,0.128861
51002,0.330932
51003,5.40959e-05
51004,
51005,
51006,6.82479e-67
51007,0.563981
51008,0.74481
51009,0.831852
51010,7.09265e-07
51011,
51012,
51013,
51014,0.00187672
51015,
51016,
51017,
51018,0.810954
51019,
51020,
51021,
51022,
51023,
51024,
51025,
51026,0.782652
51027,
51028,
51029,
51030,
51031,
51032,
51033,
51034,
51035,
51036,
51037,
51038,
51039,
51040,
51041,
51042,
51043,
51044,
51045,
51046,0.390489
51047,0.86529
51048,
51049,
51050,
51051,
51052,
51053,0.121266
51054,0.759421
51055,
51056,
51057,
51058,
51059,0.163626
51060,
51061,
51062,
51063,
51064,
51065,
51066,
51067,0.00114602
51068,
51069,0.669447
51070,0.816884
51071,
51072,
51073,
51074,
51075,
51076,
51077,0.527663
51078,0.000776632
51079,
51080,
51081,
51082,0.093581
51083,
51084,
51085,
51086,
51087,
51088,
51089,
51090,
51091,
51092,
51093,0.000468906
51094,0.109968
51095,0.02722
51096,
51097,0.115461
51098,
51099,0.755198
51100,0.007798
51101,
51102,0.726627
51103,
51104,0.00184612
51105,
51106,
51107,
51108,0.0224054
51109,
51110,
51111,
51112,
51113,
51114,
51115,
51116,0.00524048
51117,0.970394
51118,0.341754
51119,
51120,0.0975162
51121,
51122,
51123,
51124,
51125,0.000151257
51126,
51127,0.149448
51128,0.36318
51129,
51130,0.200485
51131,0.960748
51132,0.169217
51133,0.249301
51134,
51135,
51136,
51137,
51138,
51139,
51140,
51141,
51142,
51143,0.00517317
51144,4.68682e-38
51145,
51146,3.71926e-06
51147,
51148,
51149,
51150,
51151,
51152,
51153,
51154,
51155,
51156,
51157,
51158,
51159,
51160,
51161,
51162,
51163,
51164,
51165,
51166,
51167,
51168,
51169,
51170,
51171,
51172,
51173,
51174,
51175,
51176,0.373108
51177,
51178,
51179,
51180,0.320991
51181,0.570415
51182,
51183,
51184,
51185,
51186,
51187,
51188,
51189,
51190,
51191,
51192,
51193,
51194,0.696473
51195,
51196,3.95229e-11
51197,
51198,
51199,
51200,9.80637e-07
51201,
51202,
51203,
51204,
51205,
51206,
51207,
51208,
51209,
51210,
51211,
51212,
51213,
51214,8.31634e-25
51215,
51216,
51217,
51218,0.020292
51219,
51220,
51221,6.78416e-53
51222,2.13043e-70
51223,
51224,
51225,
51226,
51227,
51228,
51229,
51230,
51231,
51232,
51233,
51234,
51235,
51236,
51237,7.15461e-09
51238,
51239,
51240,
51241,
51242,
51243,
51244,2.12103e-42
51245,0.803972
51246,
51247,
51248,1.91868e-19
51249,5.03588e-39
51250,0.00267385
51251,2.11772e-28
51252,
51253,
51254,1.10224e-07
51255,7.59782e-09
51256,1.3138e-18
51257,0.0984698
51258,
51259,0.112923
51260,
51261,
51262,
51263,
51264,
51265,0.00549603
51266,
51267,
51268,
51269,0.612995
51270,
51271,
51272,
51273,
51274,1.92002e-20
51275,5.46226e-10
51276,
51277,1.14394e-48
51278,
51279,3.4815e-52
51280,
51281,
51282,
51283,0.0504625
51284,0.234407
51285,
51286,
51287,
51288,0.00479814
51289,
51290,
51291,
51292,
51293,
51294,
51295,
51296,
51297,
51298,
51299,
51300,0.4074
51301,4.0819e-05
51302,
51303,
51304,
51305,
51306,
51307,
51308,
51309,
51310,
51311,
51312,
51313,
51314,
51315,
51316,
51317,
51318,
51319,
51320,
51321,
51322,
51323,
51324,
51325,
51326,
51327,
51328,
51329,
51330,
51331,
51332,
51333,
51334,
51335,
51336,
51337,
51338,
51339,
51340,
51341,
51342,
51343,
51344,
51345,
51346,
51347,0.931468
51348,
51349,
51350,
51351,0.00353725
51352,0.168477
51353,
51354,
51355,0.0208062
51356,
51357,
51358,
51359,
51360,0.0588986
51361,
51362,0.272622
51363,0.343397
51364,
51365,
51366,
51367,
51368,
51369,
51370,
51371,
51372,
51373,
51374,
51375,
51376,
51377,
51378,
51379,
51380,
51381,
51382,
51383,
51384,
51385,
51386,
51387,
51388,
51389,
51390,
51391,
51392,
51393,
51394,
51395,
51396,
51397,
51398,
51399,
51400,
51401,
51402,
51403,
51404,
51405,
51406,
51407,
51408,
51409,
51410,
51411,
51412,
51413,
51414,
51415,
51416,
51417,
51418,
51419,0.450788
51420,
51421,
51422,
51423,
51424,
51425,
51426,
51427,0.225845
51428,0.733216
51429,
51430,
51431,0.163218
51432,
51433,
51434,0.0736097
51435,
51436,0.189423
51437,
51438,0.288914
51439,0.969687
51440,
51441,
51442,
51443,
51444,0.57638
51445,
51446,0.0511693
51447,0.214404
51448,0.33072
51449,
51450,0.588457
51451,
51452,
