50800,
50801,8.88674e-09
50802,5.54144e-32
50803,0.0226879
50804,1.14866e-28
50805,0.0438693
50806,0.925062
50807,
50808,0.271442
50809,0.852718
50810,1.90767e-05
50811,0.000591056
50812,
50813,2.96956e-13
50814,0.639648
50815,0.312393
50816,0.265904
50817,4.46336e-18
50818,0.124727
50819,0.0887974
50820,0.192134
50821,2.97663e-22
50822,0.00265274
50823,8.15057e-12
50824,0.29311
50825,0.000244022
50826,2.2554e-10
50827,
50828,
50829,
50830,
50831,0.363516
50832,
50833,
50834,
50835,
50836,0.437854
50837,
50838,0.440224
50839,
50840,
50841,
50842,0.105533
50843,0.455153
50844,
50845,
50846,
50847,
50848,
50849,0.885831
50850,
50851,
50852,0.346824
50853,
50854,
50855,
50856,0.157107
50857,
50858,
50859,
50860,
50861,0.0757121
50862,1.88822e-91
50863,4.95398e-13
50864,0.465999
50865,
50866,0.295003
50867,0.00092393
50868,9.90772e-15
50869,
50870,
50871,
50872,
50873,
50874,
50875,
50876,
50877,
50878,1.22935e-05
50879,
50880,
50881,
50882,1.57684e-17
50883,1.21372e-20
50884,1.71543e-36
50885,0.000753975
50886,
50887,
50888,
50889,9.36297e-10
50890,0.360985
50891,0.379249
50892,
50893,3.16735e-26
50894,
50895,
50896,
50897,
50898,
50899,
50900,0.334027
50901,
50902,0.000550816
50903,0.000471105
50904,0.00629869
50905,0.000469069
50906,0.663514
50907,1.1076e-05
50908,0.922078
50909,0.000324751
50910,0.516563
50911,0.0151176
50912,1.70267e-38
50913,
50914,
50915,2.97303e-07
50916,
50917,0.57941
50918,
50919,
50920,
50921,
50922,0.373562
50923,
50924,0.000194726
50925,0.96137
50926,
50927,0.0527011
50928,
50929,0.476857
50930,0.562509
50931,0.865375
50932,
50933,
50934,
50935,0.0987039
50936,
50937,
50938,
50939,
50940,
50941,
50942,
50943,
50944,
50945,0.97315
50946,
50947,
50948,
50949,0.545151
50950,0.974011
50951,0.224475
50952,0.515836
50953,1.05633e-24
