50800,
50801,0.0624623
50802,2.14388e-09
50803,7.3594e-06
50804,5.17652e-11
50805,0.17632
50806,0.00110309
50807,
50808,0.11609
50809,0.0698993
50810,0.000450953
50811,4.74816e-06
50812,
50813,1.39863e-19
50814,0.605698
50815,0.735494
50816,0.784102
50817,0.0170801
50818,0.982309
50819,1.43093e-05
50820,0.561361
50821,0.000223393
50822,0.580276
50823,0.018105
50824,0.341164
50825,0.222079
50826,0.268434
50827,
50828,
50829,
50830,
50831,0.651836
50832,
50833,
50834,
50835,
50836,0.560694
50837,
50838,0.273146
50839,
50840,
50841,
50842,0.413694
50843,0.873295
50844,
50845,
50846,
50847,
50848,
50849,0.105278
50850,
50851,
50852,0.261246
50853,
50854,
50855,
50856,0.773715
50857,
50858,
50859,
50860,
50861,0.00830371
50862,4.37668e-18
50863,0.110639
50864,0.715633
50865,
50866,0.919169
50867,0.992995
50868,4.6315e-10
50869,
50870,
50871,
50872,
50873,
50874,
50875,
50876,
50877,
50878,0.0028527
50879,
50880,
50881,
50882,9.17834e-10
50883,3.04667e-11
50884,2.03235e-07
50885,0.960449
50886,
50887,
50888,
50889,0.640506
50890,0.120616
50891,0.50915
50892,
50893,2.07876e-07
50894,
50895,
50896,
50897,
50898,
50899,
50900,0.829865
50901,
50902,0.247464
50903,0.051079
50904,0.0373231
50905,0.000277492
50906,0.774871
50907,0.0216474
50908,6.32972e-06
50909,0.24763
50910,5.84139e-15
50911,0.747972
50912,5.27668e-09
50913,
50914,
50915,0.0232586
50916,
50917,0.910762
50918,
50919,
50920,
50921,
50922,0.894105
50923,
50924,0.570231
50925,0.0206949
50926,
50927,0.717775
50928,
50929,0.313994
50930,0.0703212
50931,0.0281069
50932,
50933,
50934,
50935,0.125719
50936,
50937,
50938,
50939,
50940,
50941,
50942,
50943,
50944,
50945,0.942403
50946,
50947,
50948,
50949,0.621629
50950,0.02966
50951,0.66209
50952,0.653431
50953,0.000407627
50954,0.008827
50955,
50956,0.789703
50957,
50958,
50959,
50960,0.691712
50961,
50962,
50963,0.783049
50964,0.133131
50965,0.414915
50966,
50967,0.242767
50968,
50969,
50970,7.67875e-10
50971,0.0577992
50972,
50973,
50974,0.781863
50975,
50976,0.0132342
50977,
50978,
50979,
50980,0.896288
50981,
50982,
50983,0.0164014
50984,
50985,
50986,0.146289
50988,
50989,
50990,
50991,
50992,
50993,0.999489
50994,0.516697
50995,0.058402
50996,
50997,
50998,0.000127365
50999,
51000,0.000111327
51001,0.408123
51002,0.198979
51003,0.00950414
51004,
51005,
51006,7.88415e-14
51007,0.00169477
51008,0.475416
51009,0.277027
51010,0.340734
51011,
51012,
51013,
51014,0.613713
51015,
51016,
51017,
51018,0.590158
51019,
51020,
51021,
51022,
51023,
51024,
51025,
51026,0.598787
51027,
51028,
51029,
51030,
51031,
51032,
51033,
51034,
51035,
51036,
51037,
51038,
51039,
51040,
51041,
51042,
51043,
51044,
51045,
51046,0.175541
51047,0.729726
51048,
51049,
51050,
51051,
51052,
51053,0.967191
51054,0.620961
51055,
51056,
51057,
51058,
51059,0.065865
51060,
51061,
51062,
51063,
51064,
51065,
51066,
51067,0.0621048
51068,
51069,0.526734
51070,0.423266
51071,
51072,
51073,
51074,
51075,
51076,
51077,0.829245
51078,0.681381
51079,
51080,
51081,
51082,0.962766
51083,
51084,
51085,
51086,
51087,
51088,
51089,
51090,
51091,
51092,
51093,0.818727
51094,0.131329
51095,0.905156
51096,
51097,0.267356
51098,
51099,0.356414
51100,0.0945951
51101,
51102,0.782783
51103,
51104,0.0607198
51105,
51106,
51107,
51108,0.730142
51109,
51110,
51111,
51112,
51113,
51114,
51115,
51116,0.476945
51117,0.160911
51118,0.990534
51119,
51120,0.996496
51121,
51122,
51123,
51124,
51125,0.364042
51126,
51127,0.00904269
51128,0.609858
51129,
51130,0.8941
51131,0.171847
51132,0.371186
51133,0.138987
51134,
51135,
51136,
51137,
51138,
51139,
51140,
51141,
51142,
51143,0.953001
51144,2.71404e-06
51145,
51146,0.109791
51147,
51148,
51149,
51150,
51151,
51152,
51153,
51154,
51155,
51156,
51157,
51158,
51159,
51160,
51161,
51162,
51163,
51164,
51165,
51166,
51167,
51168,
51169,
51170,
51171,
51172,
51173,
51174,
51175,
51176,0.0076496
51177,
51178,
51179,
51180,0.50363
51181,0.381112
51182,
51183,
51184,
51185,
51186,
51187,
51188,
51189,
51190,
51191,
51192,
51193,
51194,0.203541
51195,
51196,0.0381854
51197,
51198,
51199,
51200,0.253806
51201,
51202,
51203,
51204,
51205,
51206,
51207,
51208,
51209,
51210,
51211,
51212,
51213,
51214,0.233279
51215,
51216,
51217,
51218,0.25079
51219,
51220,
51221,3.83305e-15
51222,5.72587e-18
51223,
51224,
51225,
51226,
51227,
51228,
51229,
51230,
51231,
51232,
51233,
51234,
51235,
51236,
51237,0.00355149
51238,
51239,
51240,
51241,
51242,
51243,
51244,2.17232e-08
51245,0.00333384
51246,
51247,
51248,1.80072e-05
51249,3.3022e-07
51250,0.0122416
51251,4.744e-05
51252,
51253,
51254,0.0143091
51255,0.000256386
51256,5.3942e-05
51257,0.501101
51258,
51259,0.7727
51260,
51261,
51262,
51263,
51264,
