50800,
50801,0.199304
50802,1.6698e-25
50803,4.22076e-11
50804,1.01581e-10
50805,0.231306
50806,0.00301911
50807,
50808,0.42454
50809,0.100905
50810,0.00136938
50811,0.18589
50812,
50813,7.68882e-33
50814,0.614425
50815,0.850733
50816,0.389365
50817,0.436661
50818,0.0649472
50819,0.317319
50820,0.08254
50821,0.141405
50822,0.852
50823,0.470813
50824,0.351503
50825,0.00725147
50826,0.41138
50827,
50828,
50829,
50830,
50831,0.54532
50832,
50833,
50834,
50835,
50836,0.599623
50837,
50838,0.419948
50839,
50840,
50841,
50842,0.693561
50843,0.654373
50844,
50845,
50846,
50847,
50848,
50849,0.820633
50850,
50851,
50852,0.473907
50853,
50854,
50855,
50856,0.684758
50857,
50858,
50859,
50860,
50861,0.0828641
50862,1.05249e-16
50863,0.000482538
50864,0.775544
50865,
50866,0.000708002
50867,0.129618
50868,1.06242e-09
50869,
50870,
50871,
50872,
50873,
50874,
50875,
50876,
50877,
50878,0.0601235
50879,
50880,
50881,
50882,1.69858e-13
50883,6.11078e-14
50884,2.97115e-07
50885,0.781877
50886,
50887,
50888,
50889,0.232681
50890,0.746979
50891,0.0716898
50892,
50893,4.14553e-06
50894,
50895,
50896,
50897,
50898,
50899,
50900,0.780684
50901,
50902,0.00650508
50903,0.251653
50904,0.0964899
50905,0.362672
50906,0.867383
50907,0.0921805
50908,0.00142755
50909,0.22655
50910,0.0477346
50911,0.486323
50912,1.7861e-10
50913,
50914,
50915,0.529304
50916,
50917,0.347968
50918,
50919,
50920,
50921,
50922,0.0108792
50923,
50924,0.672255
50925,0.0690818
50926,
50927,0.883615
50928,
50929,0.549686
50930,0.0517572
50931,0.172734
50932,
50933,
50934,
50935,0.000366153
50936,
50937,
50938,
50939,
50940,
50941,
50942,
50943,
50944,
50945,0.997026
50946,
50947,
50948,
50949,0.593104
50950,0.77068
50951,0.868441
50952,0.324187
50953,0.00209652
50954,0.00316147
50955,
50956,0.0389373
50957,
50958,
50959,
50960,0.706034
50961,
50962,
50963,0.542429
50964,0.0749705
50965,0.00443411
50966,
50967,0.348377
50968,
50969,
50970,4.40849e-05
50971,0.861132
50972,
50973,
50974,0.844099
50975,
50976,0.0328323
50977,
50978,
50979,
50980,0.835746
50981,
50982,
50983,0.482558
50984,
50985,
50986,0.203702
50988,
50989,
50990,
50991,
50992,
50993,0.65426
50994,0.978587
50995,0.953482
50996,
50997,
50998,0.0174902
50999,
51000,0.436091
51001,0.988713
51002,0.527482
51003,0.0101397
51004,
51005,
51006,5.69873e-12
51007,0.0414544
51008,0.49959
51009,0.680469
51010,0.0138804
51011,
51012,
51013,
51014,0.758974
51015,0.730493
51016,
51017,
51018,0.868573
51019,
51020,
51021,
51022,
51023,
51024,
51025,
51026,0.606785
51027,
51028,
51029,
51030,
51031,
51032,
51033,
51034,
51035,
51036,
51037,
51038,
51039,
51040,
51041,
51042,
51043,
51044,
51045,
51046,0.445171
51047,0.629374
51048,
51049,
51050,
51051,
51052,
51053,0.887107
51054,0.457975
51055,
51056,
51057,
51058,
51059,0.753298
51060,
51061,
51062,
51063,
51064,
51065,
51066,
51067,0.160888
51068,
51069,0.575344
51070,0.382776
51071,
51072,
51073,
51074,
51075,
51076,
51077,0.598226
51078,0.0461262
51079,
51080,
51081,
51082,0.255595
51083,
51084,
51085,
51086,
51087,
51088,
51089,
51090,
51091,
51092,
51093,0.372594
51094,0.744773
51095,0.998353
51096,
51097,0.00102782
51098,
51099,0.817644
51100,0.0823701
51101,
51102,0.792629
51103,
51104,0.354212
51105,0.135575
51106,
51107,
51108,0.182017
51109,
51110,
51111,
51112,
51113,
51114,
51115,
51116,0.409946
51117,0.0636533
51118,0.854033
51119,
51120,0.764082
51121,
51122,
51123,
51124,
51125,0.0345943
51126,
51127,0.0107598
51128,0.591522
51129,
51130,0.710421
51131,0.190414
51132,0.78985
51133,0.0156986
51134,
51135,
51136,
51137,
51138,
51139,
51140,
51141,
51142,
51143,0.687281
51144,1.2666e-13
51145,
51146,0.058256
51147,
51148,0.430239
51149,
51150,
51151,
51152,
51153,
51154,
51155,
51156,
51157,
51158,
51159,
51160,
51161,
51162,
51163,
51164,
51165,
51166,
51167,
51168,
51169,
51170,
51171,
51172,
51173,
51174,
51175,
51176,0.629416
51177,
51178,
51179,
51180,0.82551
51181,0.362625
51182,
51183,
51184,
51185,
51186,
51187,
51188,
51189,
51190,
51191,
51192,
51193,
51194,0.54058
51195,
51196,0.00247961
51197,
51198,
51199,
51200,0.356924
51201,
51202,
51203,
51204,
51205,
51206,
51207,
51208,
51209,
51210,
51211,
51212,
51213,
51214,0.129847
51215,
51216,
51217,
51218,0.0997561
51219,
51220,
51221,2.72861e-16
51222,3.39996e-14
51223,
51224,
51225,
51226,
51227,
51228,
51229,
51230,
51231,
51232,
51233,
51234,
51235,
51236,
51237,4.50191e-06
51238,
51239,
51240,
51241,
51242,
51243,
51244,8.79035e-06
51245,0.221444
51246,
51247,
51248,0.000500262
51249,0.111271
51250,0.00485848
51251,3.27148e-05
51252,
51253,
51254,0.120254
51255,7.86449e-06
51256,0.0378902
51257,0.431601
51258,
51259,0.855749
51260,
51261,
51262,
51263,
51264,
51265,5.16101e-09
51266,
51267,
51268,
51269,0.681911
51270,
51271,
51272,
51273,
51274,0.000221418
51275,3.74756e-07
51276,
51277,3.08631e-06
51278,
51279,9.69426e-13
51280,
51281,
51282,
51283,0.504989
51284,0.0637209
51285,
51286,
51287,
51288,0.0266941
51289,
51290,
51291,
51292,
51293,
51294,
51295,
51296,
51297,
51298,
51299,
51300,0.925624
51301,0.482433
51302,
51303,
51304,
51305,
51306,
51307,
51308,
51309,
51310,
51311,
51312,
51313,
51314,
51315,
51316,
51317,
51318,
51319,
51320,
51321,
51322,
51323,
51324,
51325,
51326,
51327,
51328,
51329,
51330,
51331,
51332,
51333,
51334,
51335,
51336,
51337,
51338,
51339,
51340,
51341,
51342,
51343,
51344,
51345,
51346,
51347,0.935937
51348,
51349,
51350,
51351,0.369684
51352,0.268722
51353,
51354,
51355,0.159695
51356,
51357,
51358,
51359,
51360,0.951335
51361,
51362,0.804244
51363,0.674031
51364,
51365,
51366,
51367,
51368,
51369,
51370,
51371,
51372,
51373,
51374,
51375,0.993177
51376,
51377,
51378,
51379,0.35797
51380,
51381,
51382,0.382792
51383,
51384,0.329047
51385,
51386,
51387,
51388,
51389,
51390,
51391,
51392,
51393,
51394,
51395,
51396,
51397,
51398,
51399,
51400,
51401,
51402,
51403,
51404,
51405,
51406,
51407,
51408,
51409,
51410,
51411,
51412,
51413,
51414,
51415,
51416,
51417,
51418,
51419,0.566443
51420,
51421,
51422,
51423,
51424,
51425,
51426,
51427,0.172503
51428,0.736371
51429,
51430,
51431,0.520905
51432,
51433,
51434,0.925727
51435,
51436,0.374528
51437,
51438,0.646614
51439,0.635856
51440,
51441,
51442,
51443,
51444,2.04977e-05
51445,
51446,0.100858
51447,0.37594
51448,0.225253
51449,
51450,0.374463
51451,
51452,
51453,0.528581
51454,
51455,0.453203
51456,
51457,0.345943
51458,0.54177
51459,
51460,
51461,
51462,
51463,
51464,
51465,
51466,
51467,
51468,
51469,
51470,
51471,
51472,
51473,
51474,
51475,
51476,0.742873
51477,
51478,0.309966
51479,0.849896
51480,
51481,
51482,0.000520024
51483,
51484,0.0169944
51485,
51486,
51487,
51488,
51489,
51490,
51491,0.0950412
51492,0.455796
51493,0.621272
51494,
51495,
51496,
51497,
51498,
51499,
51500,
51501,0.932788
51502,
51503,
51504,
51505,
51506,
51507,
51508,
51509,
51510,
51511,
51512,
51513,
51514,0.408715
51515,
51516,0.102093
51517,
51518,
51519,
51520,
51521,
51522,
51523,
51524,
51525,
51526,
51527,
51528,
51529,
51530,
51531,
51532,
51533,
51534,
51535,
51536,
51537,
51540,
51541,
51542,
51543,
51544,
51545,
51546,
51547,
51548,
51549,
51550,
51551,
51552,
51553,
51554,
51555,
