0,3473
1,9091
2,19207
3,11484
4,12065
5,4930
6,7259
7,5717
8,5251
9,2608
10,19548
11,19055
12,12486
13,19930
14,7533
15,3026
16,2434
17,1897
18,215
19,16810
20,16136
21,17536
22,9146
23,7822
24,10414
25,10870
26,11428
27,2040
28,18293
29,13988
30,3936
31,5927
32,18249
33,13746
34,13786
35,11361
36,13193
37,19996
38,5685
39,3520
40,1647
41,12998
42,11867
43,163
44,2424
45,8714
46,12077
47,10330
48,6236
49,9132
50,145
51,16185
52,8988
53,6497
54,14741
55,17970
56,14601
57,16266
58,10538
59,13209
60,15117
61,3505
62,4166
63,18413
64,9384
65,14359
66,18098
67,7848
68,18083
69,5209
70,545
71,10990
72,17878
73,4133
74,8430
75,18170
76,4055
77,11316
78,17576
79,4752
80,17930
81,18613
82,7896
83,11237
84,4181
85,6891
86,18638
87,5523
88,14010
89,8635
90,11068
91,10481
92,14170
93,19440
94,7451
95,5933
96,17952
97,17167
98,3971
99,10790
100,4208
101,9119
102,10565
103,9637
104,9746
105,5686
106,2510
107,13722
108,13793
109,9096
110,9379
111,8573
112,14378
113,9062
114,541
115,10083
116,9391
117,12787
118,824
119,14988
120,462
121,11456
122,2971
123,4961
124,14460
125,179
126,7989
127,11494
128,15568
129,15322
130,10242
131,15200
132,3403
133,13387
134,15961
135,18897
136,2033
137,16915
138,14527
139,11666
140,17400
141,11460
142,16868
143,5793
144,15075
145,11529
146,14803
147,9880
148,3935
149,7647
150,3762
151,19668
152,1673
153,6412
154,3818
155,10547
156,19042
157,19339
158,3749
159,15564
160,534
161,4067
162,3121
163,16114
164,2316
165,5787
166,3698
167,17422
168,9866
169,3365
170,870
171,2463
172,19402
173,11197
174,11677
175,13798
176,3492
177,12170
178,3988
179,9789
180,6507
181,1025
182,4931
183,6102
184,11193
185,202
186,6191
187,1389
188,16685
189,9853
190,8689
191,3759
192,758
193,11757
194,8246
195,12834
196,7455
197,11044
198,17448
199,1530
200,9851
201,12691
202,10937
203,14206
204,19777
205,6224
206,9686
207,13058
208,17835
209,15478
210,1971
211,158
212,19200
213,13557
214,12768
215,4079
216,59
217,137
218,13761
219,18960
220,19863
221,10326
222,5224
223,11269
224,16099
225,11676
226,4610
227,18201
228,1828
229,10882
230,8983
231,15650
232,821
233,7800
234,14540
235,10156
236,13208
237,7655
238,12772
239,10166
240,2226
241,12808
242,19693
243,10211
244,5277
245,1535
246,6168
247,12933
248,11522
249,749
250,1533
251,172
252,11754
253,18379
254,14633
255,14377
256,10839
257,19861
258,19630
259,6955
260,8982
261,15216
262,17182
263,8743
264,19625
265,19779
266,13466
267,3041
268,5207
269,10859
270,19211
271,17035
272,15101
273,16862
274,6752
275,14629
276,3664
277,12594
278,2629
279,12462
280,19132
281,9208
282,19078
283,6625
284,16629
285,3669
286,17350
287,5977
288,9732
289,8057
290,6693
291,19564
292,5751
